Macro Processus;Processus;Sous Processus;Sous-Entité;Activité;Risque;Causes;Description du plan d'action;Porteur;Email porteur;Date de début;Date de fin;Avancement;Statut;Contrôle description;Type de controle;Methode de contrôle;Probabilité;Gravité;Financier;Ressources Humaines;Images;Juridique;Commercial;Criticité;Maturité CI
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de mauvais traitement des réclamations Clients/Fournisseurs;Non satisfaction du client de la décision prise après traitement de sa réclamation;;;;;;;;"- Traitement de la réclamation, constitution d'un dossier et bouclage
 - Bouclage sur les réclamations reçues : par téléphone si réclamation reçue par téléphone et lettre si reçue par écrit
Pour les clients VIP :
 - Mail au client par le commercial après la vente pour rappel des points clés de l'offre (ex : forfaits, demande de suspension voyage)
 - Explications dans le courrier de réponse au client pour confirmation du traitement de sa réclamation
 - Chargé de portefeuilles (VIP) apporte des précisions orales en cas de besoin
 - Sedal, geste co 2, gestion des réitérations. Visites. Process de validation des demandes d'autorisation de dégrèvement

 - Pour les cas difficiles exceptionnels (si pas de preuve), le geste commercial qui est demandé et soumis selon les seuils de délégation de signature
 - Parfois proposition au client de faire une demande de moratoire en Agence
 - Sedal, geste co 2, gestion des réitérations. Visites. Process de validation des demandes d'autorisation de dégrèvement";Préventif;Manuelle;2;3;1;;3;3;4;6;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de mauvais traitement des réclamations Clients/Fournisseurs;Suspension à tort (erreur de distribution facture ou SI non à jour);;;;;;;;"- DOS/SR coordonne la distribution des factures et fait un bouclage en fin de distribution pour vérifier que toutes les factures ont été remises à leur destinataire (émargement)
 - Orientation vers la facturation en ligne.
En cas de réclamation pour non réception de la facture, remontée à DOS/SR qui au besoin interpelle la Poste
voir dispositif recouvrement.
Poste assure la distribution des factures 
Respect chronogramme suivi par DOS/SR
Piste d'amélioration : Mise en place d'un reporting au niveau de DPPS.
Après distribution, un pointage est effectué par rapport aux factures reçues pour s'assurer de l'exhaustivité de la distribution.";Préventif;Manuelle;2;3;1;;3;3;4;6;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de mauvais traitement des réclamations Clients/Fournisseurs;Reformulation: Positionnement du crédit M+1 du client avant la fin du mois M;;;;;;;;"- Dépôt effectué le 30 ou le 31 du mois M-1 dans le cadre du process inversé (au lieu du 1er) puis envoi de sms au client 
 - Extraction de la base traitée par process inversé
 - Réclamations client désamorcées sur le plateau";Préventif;Manuelle;2;3;1;;3;3;4;6;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de mauvais traitement des réclamations Clients/Fournisseurs;Absence de fiabilisation des numéros bénéficiaires de bonus usage auprès des clients ayant effectué des transactions OM;;;;;;;;Envoi de la liste des rejets suite dépôts des bonus OM à DMGP pour fiabilisation;Préventif;Manuelle;2;3;1;;3;3;4;6;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de fraude;Dégrèvements non justifiés ou non autorisés par le responsable habilité;;;;;;;;"- Des seuils de signature sont fixés pour l'autorisation des dégrèvements par DG, DSC, DSC/OSB, DSC/OSB/ACGP suivants les seuils définis et signés
 - Les dossiers sont transmis par l'Agent chargé du traitement des réclamations et des personnes sont dédiées à la  saisie des dégrèvements pour le fixe
 - Dégrévement sur Oracle AR pour le mobile
 - Seuils indiqués dans la procédure de traitement des réclamations
 - Tous les dégrèvements suite traitement réclamations sont validés par les responsables hiérarchiques des agents traitants";Préventif;Manuelle;1;2;2;;2;2;2;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de fraude;Dépôt de crédit non autorisé;;;;;;;;" _ Existence d'une procédure de dépôt de crédit : investigation suite demande client, validation chef de service,  dossier transmis après dépôt avec copies écrans avant et après dépôt
 _ Contrôle des dossiers physiques après dépôt
 _ Contrôle hebdo SI sur les dépots et retraits  : conformité données rapport agent chargé des dépots et données SI et contrôle échantillon pour conformité dossier physique
 _ Contrôle quotidien instauré par ARQ 
 _ Contrôle 2e niveau au niveau de DPPS à J+1
  _ Traçabilité des opérations
 _ Contrôle de niveau 3 à ARQ";Préventif;Manuelle;1;2;2;;2;2;2;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de non respect des engagements commerciaux;écrasement du crédit data restant dans le compte client en cas de migration du forfait ouvert au forfait bloqué;;;;;;;;"- Dépôt effectué le 30 ou le 31 du mois M-1 dans le cadre du process inversé (au lieu du 1er) puis envoi de sms au client

 - Extraction de la base traitée par process inversé
 - Réclamations client désamorcées sur le plateau
 - Elagage mensuel (veille M) de l'ensemble des NDs devant passer d'un forfait ouvert à un forfait bloqué par DSI";Préventif;Manuelle;1;2;1;;3;;3;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de non respect des engagements commerciaux;écrasement du crédit data restant dans le compte client en cas de migration du forfait ouvert au forfait bloqué;;;;;;;;"Positionnement du forfait le 30 ou le 31 sans suppression du reliquat restant du mois M-1
Point traité dans la procédure inversée";Préventif;Manuelle;1;2;1;;3;;3;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de non respect des engagements commerciaux;Double facturation des forfaits bloqués data en cas de changement de formule;;;;;;;;élagage mensuel (veille M) de l'ensemble des NDs devant passer d'un forfait à un autre bloqué par DSI;Préventif;Manuelle;1;2;1;;3;;3;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de non respect des engagements commerciaux;Dépôts successifs pour atteindre le montant du FBI souscrit;;;;;;;;"Positionnement du forfait le 30 ou le 31 sans suppression du reliquat restant du mois M-1
Point traité dans la procédure inversée";Préventif;Manuelle;1;2;1;;3;;3;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les réclamations clients;Risque de manque de performance économique des offres/projets;"report de crédit sur des profils ""forfait bloqué"" n'y ayant pas droit (seuls les premiums doivent profiter des reports de crédit)";;;;;;;;"Positionnement du forfait le 30 ou le 31 sans suppression du reliquat restant du mois M-1
Point traité dans la procédure inversée";Préventif;Manuelle;1;1;1;;2;;1;1;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Recouvrer les créances;Risque de non recouvrement des créances;dysfonctionnements sur l'interfaçage nessico-oracle collection : erreurs d'apurement des factures du mobile;"La solution serait d'importer le chronogramme de recouvrement sur Nessico.
Faire valider la prise en charge de cet import par DSI ";MAMADOU COUNDOUL;Mamadou.Coundoul@orange-sonatel.com;;31/12/2018;;Non échu;Etudes des incidents en cours par DSI et DIS;Correctif;Manuelle;4;3;2;;3;1;4;12;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Recouvrer les créances;Risque de non recouvrement des créances;erreurs dans le traitement semi-auto nécessitant plusieurs vérifications manuelles;"La solution serait d'importer le chronogramme de recouvrement sur Nessico.
Faire valider la prise en charge de cet import par DSI ";MAMADOU COUNDOUL;Mamadou.Coundoul@orange-sonatel.com;;31/12/2018;;Non échu;check-list de recouvrement du mobile définissant les différentes étapes à dérouler pour apurer les listes de suspension/résiliation;Préventif;Manuelle;4;3;2;;3;1;4;12;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Recouvrer les créances;Risque de non recouvrement des créances;non exécution des suspensions du mobile : dysfonctionnement de la chaîne automatique  de suspension;;;;;;;;"Dispositif de veille post suspension: check list déroulée deux fois dans la journée + reporting au groupe de suivi, fiche d'incident
publication d'un état sur les suspensions par le service DPPS/SAP";Préventif;Manuelle;4;3;2;;3;1;4;12;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Recouvrer les créances;Risque de non recouvrement des créances;erreurs humaines: travail en HNO pour procéder au suspension;"La solution serait d'importer le chronogramme de recouvrement sur Nessico.
Faire valider la prise en charge de cet import par DSI ";MAMADOU COUNDOUL;Mamadou.Coundoul@orange-sonatel.com;;31/12/2018;;Non échu;Organisation et affectation de ressources afin de dérouler les check-list de suspension/résiliation;Préventif;Manuelle;4;3;2;;3;1;4;12;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Recouvrer les créances;Risque de non recouvrement des créances;différence de données sur les PO entre Oracle Collection et Nessico;"La solution serait d'importer le chronogramme de recouvrement sur Nessico.
Faire valider la prise en charge de cet import par DSI ";MAMADOU COUNDOUL;Mamadou.Coundoul@orange-sonatel.com;;31/12/2018;;Non échu;Etude de solutions en cours avec DSI pour que les deux bases (Nessico et Collection) soient conformes;Préventif;Manuelle;4;3;2;;3;1;4;12;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Recouvrer les créances;Risque de non recouvrement des créances;absence de recouvrement des clients BMP: double facturation à cause d'un dysfonctionnemen de l'offre;;;;;;;;demande de corrections à DSI de la double facturation et traitement du stock de factures existantes;Préventif;Manuelle;3;3;2;;3;1;4;9;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Recouvrer les créances;Risque de non recouvrement des créances;différence des statuts du client entre nessico et le switch;;;;;;;;élagage de la liste de tous les clients non suspendus au switch par OSB/SR. Seuls ceux-là sont résiliés;Préventif;Manuelle;4;3;2;;3;1;4;12;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Recouvrer les créances;Risque de non recouvrement des créances;absence de visibilité sur un compte rendu d'exécution des suspensions/résilations sur le fixe sauf  pour les  TVO et compte internet  dont le provisionning est automatisé;;;;;;;;Disponibilité de cr sur SICO SMM;Préventif;Manuelle;4;3;2;;3;1;4;12;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Recouvrer les créances;Risque de non recouvrement des créances;impossibilité de résilier les clients qui ont des demandes en cours dans Gaia ;;;;;;;;"traitement par OSB/PCL en fonction du type de demande en cours:
 - production de DINT: demande à DINT de suspendre ces demandes pour pouvoir les résilier.
 - toutes autres demandes de rajout/suppression de services: suspension de la demande pour pouvoir résilier
 ";Préventif;Manuelle;3;3;2;;3;1;4;9;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Recouvrer les créances;Risque de manque de performance économique des offres/projets;Absence de regroupement des factures fixes ;Procéder à la fusion des dossiers dans Gaïa : Fonctionner en mode service plutôt que dossier dans le compte du client - contrainte: Vérifier avec DFC que les aspects compatibilité/fiscalité le permettent;MAMADOU COUNDOUL;Mamadou.Coundoul@orange-sonatel.com;;31/12/2018;;Non échu;Envoi des listes à SR par PCL  pour élagage des clients dont les factures ne sont pas regroupées depuis sept 18: Corrections du lundi au mardi chaque semaine des dossiers client non regroupés. Sinon traitement du fichier de résiliation de SR pour élagage des reliquats de dossiers non regroupés;Préventif;Manuelle;2;3;2;;3;1;4;6;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Recouvrer les créances;Risque de manque de performance économique des offres/projets;suspension suite erreurs d'encaissement (erreurs d'encaissement = paiement des factures fixes non échues en lieu et place de celles échues) ;;;;;;;;"depuis septembre 18 lancement de la liste 3 fois/jour pour rétablissement des clients suspendus qui ont payé

Lettrage hebdo en masse des avoirs de l'ensemble des clients par DIS sur demande de OSB/SR

Fiche d'Expression des Besoins  transmise par DIS ( en cours avec DSI & DOM )";Préventif;Manuelle;2;3;2;;3;1;4;6;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Recouvrer les créances;Risque de non recouvrement des créances;ralentissement de la suspension du fixe  à cause des lenteurs au central dû à sa capcité de prise en charge limitée;;;;;;;;capacité de suspension correcte du central de grand dakar <= 5000 lignes donc  OSB/SR procède au lissage du fichier des soldes sur la base d'un classement par solde décroissant;Préventif;Manuelle;4;3;2;;3;1;4;12;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Recouvrer les créances;Risque de non recouvrement des créances;bug de nessico ou problèmes réseau: Impossibilité de tirer la liste et/ou absence de visibilité sur l'effectivité des actions de suspension une fois la commande lancée pouvant entraîner la suspension de clients qui étaient à jour ;;;;;;;;Vérification par les équipes techniques de DSI et Activation activ pour s'assurer que les suspensions/résiliations sont bien effectuées sur le mobile une fois les commandes lancées;Préventif;Manuelle;3;3;2;;3;1;4;9;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Recouvrer les créances;Risque de non recouvrement des créances;absence d'interface entre gaïa et les centraux: impossibilité de lancer les commandes pour la suspension donc absence de KPI sur les clients devant être suspendus ou restreints et qui ne le sont pas et qui passent à l'action suivante meme chose que la ligne 266 garder la ligne 268 qui est plsu explicite ;;;;;;;;"réception des fichiers de suspension par les équipes techniques DRPS qui lancent les suspensions sur site (central et plateforme)
";Préventif;Manuelle;4;3;2;;3;1;4;12;1
